,Answer,inn_act,novelty,inn_prod,size,climate,age,competition,technologe_acq,RD,market,novelty_tech,marketing_inn,organizational_inn,main_ag,Int_property,boss_experience,papers,wifi,MBA,passport,mortgage,green,Type
747,1,0.0,0.0,0.0,9.0,6.0,61.0,1,1,0.33,2,0.0,1.0,0,1.0,0,0,0,1,0,15.4,2.1,1,2
748,0,1.0,0.1,0.68,6.0,4.0,52.0,5,0,0.65,1,50.58,0.0,1,1.0,1,1,128,0,0,49.3,1.8,1,3
749,1,0.0,0.0,0.0,3.0,10.0,66.0,3,1,0.47,2,0.0,1.0,1,1.0,1,0,0,0,0,27.4,13.1,1,2
750,1,0.0,0.0,0.0,9.0,5.0,44.0,3,1,0.64,2,0.0,0.0,0,1.0,0,0,133,1,0,18.8,0.8,2,2
751,0,0.0,0.0,0.0,4.0,6.0,40.0,3,0,0.0,1,0.0,1.0,0,1.0,0,0,45,1,0,67.9,5.2,2,4
752,0,0.0,0.0,0.0,5.0,7.0,38.0,3,0,0.0,1,0.0,0.0,1,1.0,0,0,67,0,0,42.2,7.4,1,4
753,1,1.0,0.07,0.13,6.0,8.0,51.0,4,1,0.39,4,54.38,1.0,1,3.0,0,1,0,0,0,18.1,13.4,3,1
754,0,0.0,0.0,0.0,7.0,5.0,55.0,3,0,0.0,1,0.0,0.0,1,1.0,1,0,133,0,0,52.5,9.3,1,4
755,1,1.0,0.07,0.63,6.0,6.0,65.0,3,1,0.37,2,4.19,0.0,0,3.0,0,1,3,0,0,5.8,2.9,2,1
756,1,0.0,0.0,0.0,6.0,6.0,37.0,2,0,0.58,2,0.0,1.0,0,1.0,1,0,0,1,0,21.0,5.7,2,2
757,1,0.0,0.0,0.0,4.0,9.0,60.0,2,1,0.67,1,0.0,1.0,1,1.0,1,0,44,0,0,21.0,2.6,2,2
758,1,0.0,0.0,0.0,2.0,9.0,23.0,3,1,0.17,1,0.0,1.0,1,1.0,0,0,96,0,0,38.0,1.8,2,2
759,1,1.0,0.38,0.4,2.0,8.0,69.0,3,1,0.31,1,17.99,0.0,1,1.0,1,1,0,1,0,6.7,0.9,2,1
760,1,1.0,0.39,0.88,3.0,8.0,37.0,4,1,0.2,2,5.69,1.0,1,1.0,1,1,0,0,0,9.7,0.2,1,1
761,0,0.0,0.0,0.0,5.0,2.0,35.0,4,0,0.0,1,0.0,1.0,0,1.0,1,0,108,0,0,84.8,0.9,1,4
762,1,0.0,0.0,0.0,2.0,7.0,33.0,3,0,0.43,1,0.0,1.0,0,1.0,1,0,120,1,0,9.5,1.0,2,2
763,0,1.0,0.09,0.49,8.0,2.0,67.0,5,0,0.34,1,50.37,0.0,1,1.0,0,1,0,1,0,37.7,18.8,2,3
764,1,1.0,0.2,0.35,1.0,10.0,57.0,2,1,0.45,1,25.06,1.0,0,1.0,1,1,26,0,1,16.1,0.2,1,1
765,0,0.0,0.0,0.0,6.0,3.0,40.0,4,1,0.24,1,0.0,1.0,0,1.0,0,0,0,1,0,36.3,12.2,1,4
766,0,0.0,0.0,0.0,1.0,4.0,60.0,2,0,0.03,1,0.0,0.0,0,1.0,1,0,0,0,0,27.2,1.0,1,4
767,0,1.0,0.02,0.73,7.0,2.0,63.0,5,0,0.65,1,44.45,1.0,0,1.0,0,1,0,0,0,63.1,3.2,1,3
768,0,0.0,0.0,0.0,9.0,6.0,61.0,3,0,0.0,2,0.0,0.0,0,1.0,1,0,50,0,0,44.7,16.8,1,4
769,1,1.0,0.05,0.64,5.0,10.0,37.0,3,1,0.59,3,44.07,1.0,0,1.0,1,1,0,0,1,35.4,2.2,1,1
770,1,1.0,0.24,0.56,3.0,8.0,36.0,5,1,0.44,1,12.41,1.0,1,1.0,1,1,21,0,0,18.9,18.7,2,1
771,0,0.0,0.0,0.0,3.0,3.0,23.0,2,0,0.0,2,0.0,1.0,0,1.0,0,0,0,0,0,57.5,8.8,2,4
772,0,0.0,0.0,0.0,7.0,4.0,62.0,5,0,0.0,1,0.0,1.0,1,1.0,1,0,77,0,0,48.7,16.0,2,4
773,1,0.0,0.0,0.0,2.0,8.0,47.0,3,0,0.28,2,0.0,0.0,0,1.0,1,0,1,0,0,14.6,8.3,1,2
774,1,0.0,0.0,0.0,6.0,7.0,45.0,2,1,0.29,1,0.0,1.0,0,1.0,0,0,0,1,0,12.7,10.8,2,2
775,0,0.0,0.0,0.0,1.0,1.0,65.0,5,0,0.03,2,0.0,0.0,0,1.0,1,0,125,0,0,62.5,6.9,1,4
776,0,0.0,0.0,0.0,3.0,2.0,61.0,3,0,0.0,2,0.0,0.0,0,1.0,0,0,0,0,0,45.9,8.2,2,4
777,1,0.0,0.0,0.0,9.0,8.0,63.0,3,0,0.44,2,0.0,1.0,0,1.0,0,0,58,0,0,27.1,8.4,1,2
778,0,0.0,0.0,0.0,9.0,0.0,51.0,1,0,0.2,2,0.0,1.0,0,1.0,0,0,23,0,0,37.7,15.8,1,4
779,1,0.0,0.0,0.0,1.0,10.0,51.0,3,0,0.1,1,0.0,1.0,0,1.0,0,0,0,1,0,8.3,11.1,1,2
780,0,1.0,0.17,0.6,2.0,2.0,28.0,2,0,0.04,1,20.33,0.0,0,1.0,0,1,20,0,0,72.8,4.3,1,3
781,0,1.0,0.12,0.79,6.0,0.0,61.0,1,0,0.4,2,0.47,0.0,1,1.0,0,1,0,1,0,71.9,10.8,1,3
782,0,1.0,0.02,0.5,7.0,7.0,54.0,5,0,0.24,1,71.16,0.0,1,1.0,0,1,63,0,0,36.2,0.3,2,3
783,1,1.0,0.08,0.69,8.0,6.0,63.0,4,0,0.47,4,8.07,0.0,0,3.0,0,1,0,1,0,9.9,17.7,2,1
784,1,1.0,0.08,0.8,6.0,6.0,27.0,3,0,0.44,4,20.29,0.0,0,1.0,0,1,0,0,0,15.9,9.5,1,1
785,0,0.0,0.0,0.0,9.0,0.0,31.0,1,0,0.12,1,0.0,1.0,0,1.0,1,0,0,0,0,75.9,9.7,1,4
786,0,0.0,0.0,0.0,5.0,4.0,64.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,73.0,2.4,1,4
787,0,1.0,0.12,0.76,7.0,9.0,69.0,2,0,0.21,2,23.03,1.0,1,1.0,0,1,0,1,0,44.9,3.4,1,3
788,1,0.0,0.0,0.0,4.0,5.0,72.0,3,1,0.38,1,0.0,1.0,0,1.0,0,0,0,0,0,17.8,8.7,1,2
789,0,0.0,0.0,0.0,8.0,7.0,49.0,3,0,0.0,2,0.0,0.0,1,1.0,0,0,0,0,0,27.6,6.2,2,4
790,0,0.0,0.0,0.0,4.0,1.0,51.0,4,1,0.0,1,0.0,1.0,0,1.0,1,0,27,0,0,23.3,15.9,1,4
791,0,0.0,0.0,0.0,7.0,2.0,52.0,4,0,0.46,1,0.0,0.0,0,1.0,1,0,10,1,0,45.8,9.6,1,4
792,1,1.0,0.37,0.92,3.0,8.0,56.0,3,1,0.48,2,40.28,1.0,1,1.0,0,1,89,0,0,16.3,17.8,2,1
793,1,1.0,0.33,0.32,1.0,1.0,38.0,2,1,0.5,2,15.16,0.0,0,2.0,0,1,36,0,0,11.8,6.7,1,1
794,1,1.0,0.06,0.68,6.0,8.0,62.0,3,0,0.05,2,3.49,0.0,0,1.0,0,1,0,1,0,15.3,15.2,1,1
795,1,1.0,0.06,0.13,6.0,9.0,61.0,2,0,0.05,2,26.29,0.0,1,1.0,0,1,124,0,0,9.4,1.2,2,1
796,0,0.0,0.0,0.0,9.0,4.0,57.0,5,0,0.16,1,0.0,0.0,1,1.0,1,0,33,1,0,39.2,10.3,1,4
797,1,0.0,0.0,0.0,3.0,4.0,64.0,3,1,0.04,1,0.0,0.0,0,1.0,1,0,22,1,0,13.9,11.3,2,2
798,1,0.0,0.0,0.0,8.0,2.0,69.0,2,0,0.23,1,0.0,0.0,0,1.0,1,0,36,0,0,25.1,15.3,2,2
799,0,0.0,0.0,0.0,2.0,2.0,57.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,121,0,0,57.3,2.0,1,4
800,1,1.0,0.27,0.37,3.0,7.0,62.0,4,1,0.6,2,52.76,1.0,1,4.0,0,1,0,1,0,5.9,3.5,2,1
801,0,0.0,0.0,0.0,5.0,4.0,49.0,4,0,0.45,1,0.0,0.0,0,1.0,0,0,0,0,0,53.5,6.0,1,4
802,1,1.0,0.24,0.21,1.0,7.0,31.0,4,0,0.13,1,4.04,1.0,1,1.0,1,1,76,1,0,6.9,0.2,1,1
803,1,1.0,0.1,0.61,6.0,7.0,53.0,4,0,0.55,5,37.35,0.0,0,1.0,1,1,0,0,0,14.5,8.7,1,1
804,0,1.0,0.11,0.81,7.0,2.0,67.0,1,0,0.13,2,0.62,0.0,1,1.0,0,1,35,0,0,50.9,9.7,2,3
805,0,0.0,0.0,0.0,6.0,0.0,54.0,3,0,0.17,1,0.0,1.0,1,1.0,0,0,0,0,0,38.2,14.6,1,4
806,0,0.0,0.0,0.0,9.0,6.0,24.0,1,0,0.0,1,0.0,0.0,1,1.0,1,0,33,0,0,39.8,12.9,1,4
807,0,0.0,0.0,0.0,2.0,1.0,55.0,3,0,0.0,1,0.0,0.0,0,1.0,1,0,97,1,0,74.4,0.6,1,4
808,1,0.0,0.0,0.0,6.0,9.0,41.0,2,0,0.28,1,0.0,1.0,0,1.0,1,0,130,0,0,14.3,12.8,1,2
809,0,1.0,0.05,0.57,6.0,4.0,38.0,1,0,0.25,1,57.41,1.0,0,1.0,0,1,0,0,0,38.3,2.2,1,3
810,0,1.0,0.18,0.77,6.0,2.0,70.0,2,0,0.32,2,0.4,0.0,1,1.0,1,1,0,0,0,72.8,5.9,2,3
811,0,0.0,0.0,0.0,4.0,9.0,57.0,4,0,0.26,1,0.0,0.0,0,1.0,1,0,0,1,0,44.7,4.7,1,4
812,1,0.0,0.0,0.0,8.0,8.0,48.0,2,0,0.61,1,0.0,1.0,0,1.0,0,0,21,1,0,10.1,11.1,1,2
813,0,0.0,0.0,0.0,2.0,2.0,46.0,2,0,0.0,1,0.0,0.0,0,1.0,0,0,25,0,0,75.9,11.5,1,4
814,0,1.0,0.06,0.81,5.0,7.0,49.0,1,0,0.18,2,15.54,1.0,1,1.0,0,1,49,0,0,57.8,12.8,1,3
815,1,1.0,0.1,0.17,3.0,4.0,65.0,3,1,0.33,1,17.67,0.0,0,1.0,0,1,0,0,0,7.0,9.8,2,1
816,1,1.0,0.14,0.05,3.0,6.0,41.0,3,0,0.41,2,26.47,0.0,0,1.0,0,1,43,0,0,34.2,12.6,1,1
817,0,0.0,0.0,0.0,4.0,1.0,44.0,4,0,0.0,1,0.0,0.0,1,1.0,0,0,59,0,0,64.9,4.1,2,4
818,1,1.0,0.5,0.84,6.0,7.0,29.0,3,0,0.26,5,53.5,0.0,0,2.0,1,1,59,0,0,7.1,10.0,2,1
819,1,0.0,0.0,0.0,1.0,6.0,38.0,3,0,0.53,2,0.0,0.0,0,1.0,0,0,0,0,0,5.8,1.7,1,2
820,1,1.0,0.35,0.71,3.0,8.0,68.0,3,0,0.04,1,27.04,1.0,0,1.0,1,1,127,0,0,27.5,18.7,2,1
821,1,1.0,0.17,0.52,2.0,6.0,31.0,3,1,0.27,1,0.65,1.0,1,3.0,1,1,0,0,0,26.4,8.2,2,1
822,1,1.0,0.41,0.7,2.0,10.0,63.0,4,0,0.65,1,65.69,0.0,0,1.0,0,1,87,0,0,13.9,3.5,2,1
823,1,1.0,0.11,0.39,6.0,8.0,37.0,4,1,0.13,5,72.71,1.0,1,2.0,1,1,100,0,0,8.9,6.4,1,1
824,0,0.0,0.0,0.0,7.0,0.0,55.0,3,0,0.0,2,0.0,1.0,1,1.0,1,0,0,0,0,46.7,7.9,1,4
825,0,0.0,0.0,0.0,5.0,2.0,56.0,4,0,0.21,1,0.0,0.0,1,1.0,1,0,0,0,0,46.2,13.1,1,4
826,1,1.0,0.07,0.39,6.0,9.0,72.0,4,1,0.06,2,37.92,1.0,0,2.0,0,1,0,0,0,36.8,15.1,1,1
827,0,0.0,0.0,0.0,6.0,2.0,64.0,1,0,0.0,1,0.0,0.0,0,1.0,0,0,0,0,0,31.2,16.4,1,4
828,0,0.0,0.0,0.0,3.0,2.0,23.0,3,0,0.0,2,0.0,0.0,0,1.0,1,0,65,1,0,38.7,4.4,1,4
829,0,0.0,0.0,0.0,9.0,4.0,55.0,4,0,0.16,1,0.0,0.0,0,1.0,1,0,114,0,0,28.3,10.0,1,4
830,0,1.0,0.15,0.67,8.0,2.0,67.0,1,0,0.1,2,53.71,1.0,0,1.0,0,1,65,1,0,41.5,0.9,1,3
831,0,0.0,0.0,0.0,4.0,1.0,30.0,5,1,0.27,2,0.0,0.0,0,1.0,0,0,65,1,0,54.4,10.4,2,4
832,0,1.0,0.08,0.82,7.0,3.0,57.0,1,1,0.44,2,0.64,0.0,0,1.0,0,1,112,0,0,28.4,13.3,2,3
833,1,0.0,0.0,0.0,7.0,1.0,47.0,3,0,0.17,2,0.0,1.0,0,1.0,0,0,38,0,0,25.4,5.2,2,2
834,0,0.0,0.0,0.0,8.0,1.0,59.0,4,0,0.21,2,0.0,0.0,0,1.0,0,0,0,0,0,55.7,17.4,2,4
835,1,0.0,0.0,0.0,6.0,5.0,49.0,2,0,0.55,2,0.0,0.0,0,1.0,1,0,15,0,0,10.8,7.2,2,2
836,1,0.0,0.0,0.0,1.0,1.0,48.0,2,0,0.66,1,0.0,0.0,0,1.0,1,0,1,0,0,36.4,8.6,1,2
837,1,1.0,0.62,0.24,2.0,7.0,57.0,4,1,0.38,1,62.64,0.0,1,1.0,0,1,0,0,0,25.9,5.1,1,1
838,0,0.0,0.0,0.0,7.0,5.0,50.0,5,0,0.32,1,0.0,0.0,1,1.0,1,0,0,1,0,54.2,17.6,2,4
839,0,0.0,0.0,0.0,8.0,1.0,65.0,2,0,0.4,2,0.0,1.0,0,1.0,0,0,0,1,0,46.1,2.4,2,4
840,1,0.0,0.0,0.0,4.0,6.0,37.0,4,1,0.22,2,0.0,1.0,0,1.0,1,0,12,0,0,30.2,5.9,2,2
841,0,0.0,0.0,0.0,5.0,5.0,60.0,2,0,0.1,1,0.0,1.0,0,1.0,1,0,0,0,0,55.0,14.1,2,4
842,0,0.0,0.0,0.0,5.0,1.0,47.0,4,0,0.0,2,0.0,0.0,1,1.0,1,0,0,0,0,48.0,10.5,2,4
843,1,0.0,0.0,0.0,8.0,6.0,51.0,3,1,0.16,1,0.0,1.0,0,1.0,0,0,0,0,0,24.0,1.6,1,2
844,0,0.0,0.0,0.0,3.0,0.0,57.0,1,0,0.0,2,0.0,1.0,1,1.0,0,0,1,0,0,51.0,7.2,2,4
845,0,0.0,0.0,0.0,8.0,5.0,50.0,2,0,0.0,2,0.0,0.0,0,1.0,1,0,0,0,0,57.1,7.0,2,4
846,0,0.0,0.0,0.0,1.0,2.0,28.0,5,0,0.0,1,0.0,0.0,0,1.0,0,0,17,1,0,55.3,8.1,2,4
847,0,0.0,0.0,0.0,4.0,3.0,44.0,5,0,0.0,1,0.0,0.0,1,1.0,0,0,87,0,0,78.0,11.1,1,4
848,1,0.0,0.0,0.0,4.0,3.0,28.0,3,0,0.57,1,0.0,0.0,0,1.0,0,0,0,0,0,25.6,11.6,1,2
849,0,0.0,0.0,0.0,4.0,3.0,32.0,5,0,0.0,1,0.0,0.0,0,1.0,0,0,0,0,0,39.1,17.3,2,4
850,0,0.0,0.0,0.0,8.0,1.0,64.0,2,1,0.0,1,0.0,0.0,0,1.0,1,0,13,0,0,37.5,2.3,1,4
851,1,0.0,0.0,0.0,9.0,9.0,44.0,3,0,0.07,2,0.0,1.0,0,1.0,1,0,121,1,0,45.5,10.3,2,2
852,0,1.0,0.02,0.89,6.0,9.0,62.0,2,0,0.43,2,8.45,0.0,0,1.0,0,1,93,0,0,30.2,16.3,2,3
853,0,0.0,0.0,0.0,5.0,1.0,37.0,1,0,0.0,1,0.0,0.0,0,1.0,1,0,57,0,0,44.2,13.4,2,4
854,0,1.0,0.05,0.56,6.0,8.0,45.0,1,0,0.05,1,4.73,0.0,1,1.0,0,1,0,0,0,61.8,11.2,2,3
855,0,0.0,0.0,0.0,1.0,4.0,50.0,2,0,0.45,1,0.0,1.0,0,1.0,1,0,14,1,0,30.2,18.8,1,4
856,1,1.0,0.62,0.81,3.0,6.0,60.0,2,1,0.35,1,31.34,1.0,0,2.0,0,1,0,0,0,42.9,5.0,2,1
857,1,1.0,0.24,0.14,2.0,10.0,57.0,2,1,0.56,1,0.52,1.0,1,1.0,1,1,35,0,0,23.4,14.7,1,1
858,0,0.0,0.0,0.0,4.0,7.0,53.0,2,1,0.21,1,0.0,0.0,0,1.0,1,0,117,0,0,71.8,17.1,1,4
859,0,0.0,0.0,0.0,2.0,4.0,40.0,1,0,0.17,1,0.0,0.0,0,1.0,0,0,63,0,0,55.4,14.0,2,4
860,0,0.0,0.0,0.0,1.0,6.0,54.0,5,0,0.0,2,0.0,0.0,0,1.0,0,0,91,1,0,42.5,12.1,1,4
861,0,1.0,0.05,0.52,7.0,0.0,67.0,1,0,0.32,1,0.52,0.0,0,1.0,0,1,0,0,0,26.6,15.4,2,3
862,1,0.0,0.0,0.0,2.0,10.0,53.0,1,0,0.06,2,0.0,1.0,0,1.0,1,0,91,0,0,34.5,11.2,2,2
863,1,0.0,0.0,0.0,7.0,6.0,47.0,5,0,0.34,2,0.0,1.0,0,1.0,1,0,80,0,0,25.8,11.0,1,2
864,0,1.0,0.09,0.25,1.0,1.0,44.0,5,0,0.65,2,0.2,0.0,1,1.0,0,1,10,0,0,48.6,17.0,2,3
865,0,1.0,0.06,0.04,8.0,8.0,62.0,5,0,0.41,1,19.6,0.0,0,1.0,0,1,18,0,0,30.6,13.8,2,3
866,0,0.0,0.0,0.0,4.0,7.0,23.0,3,0,0.0,1,0.0,0.0,0,1.0,0,0,92,0,0,72.3,18.9,1,4
867,1,1.0,0.45,0.11,1.0,8.0,43.0,2,0,0.35,1,0.8,1.0,1,2.0,0,1,0,1,1,28.6,0.4,1,1
868,1,1.0,0.05,0.55,5.0,9.0,24.0,5,1,0.42,1,48.6,1.0,1,1.0,0,1,57,0,0,24.7,11.4,1,1
869,1,0.0,0.0,0.0,7.0,9.0,68.0,3,1,0.21,1,0.0,0.0,0,1.0,0,0,0,1,0,15.7,3.7,2,2
870,0,1.0,0.1,0.87,6.0,10.0,67.0,5,0,0.37,1,32.39,0.0,0,1.0,1,1,91,1,0,42.2,14.1,2,3
871,0,0.0,0.0,0.0,6.0,2.0,47.0,5,0,0.42,2,0.0,0.0,1,1.0,1,0,0,0,0,63.1,7.0,1,4
872,0,1.0,0.05,0.76,6.0,5.0,51.0,2,0,0.45,1,34.92,0.0,1,1.0,0,1,62,0,0,36.8,2.3,2,3
873,0,1.0,0.04,0.52,5.0,2.0,67.0,2,0,0.24,1,35.09,0.0,1,1.0,0,1,105,0,0,34.9,12.7,2,3
874,1,0.0,0.0,0.0,2.0,8.0,36.0,3,0,0.36,1,0.0,1.0,1,1.0,0,0,0,0,0,30.9,17.4,2,2
875,1,1.0,0.13,0.13,3.0,9.0,41.0,3,0,0.41,2,32.6,1.0,1,1.0,1,1,0,0,0,8.6,8.6,1,1
876,1,0.0,0.0,0.0,4.0,5.0,65.0,3,0,0.61,1,0.0,1.0,0,1.0,1,0,0,0,0,17.5,14.1,2,2
877,0,0.0,0.0,0.0,6.0,4.0,48.0,3,0,0.08,1,0.0,0.0,0,1.0,0,0,0,0,0,45.4,11.8,1,4
878,0,0.0,0.0,0.0,1.0,2.0,52.0,2,0,0.0,1,0.0,1.0,0,1.0,1,0,0,0,0,48.2,14.6,1,4
879,0,0.0,0.0,0.0,4.0,1.0,70.0,5,0,0.0,1,0.0,1.0,1,1.0,0,0,84,0,0,59.2,3.9,1,4
880,1,0.0,0.0,0.0,8.0,6.0,65.0,3,0,0.26,1,0.0,1.0,0,1.0,0,0,30,1,0,21.1,12.1,2,2
881,1,0.0,0.0,0.0,8.0,7.0,60.0,2,0,0.3,2,0.0,1.0,0,1.0,1,0,93,0,0,17.3,1.0,1,2
882,0,0.0,0.0,0.0,9.0,1.0,48.0,4,0,0.45,2,0.0,0.0,1,1.0,1,0,0,1,0,82.7,7.8,1,4
883,1,1.0,0.39,0.18,2.0,3.0,61.0,3,1,0.38,2,36.18,0.0,0,1.0,0,1,37,0,0,11.2,7.7,2,1
884,1,1.0,0.12,0.13,1.0,9.0,36.0,3,1,0.24,1,36.49,1.0,1,1.0,0,1,0,0,0,7.8,1.3,1,1
885,1,1.0,0.51,0.72,3.0,5.0,70.0,3,0,0.46,1,0.59,1.0,1,1.0,1,1,0,1,0,20.1,9.3,2,1
886,1,1.0,0.11,0.21,1.0,6.0,29.0,4,0,0.48,1,53.65,1.0,1,1.0,0,1,0,0,0,7.6,16.9,1,1
887,1,0.0,0.0,0.0,2.0,7.0,48.0,2,0,0.37,1,0.0,0.0,1,1.0,0,0,0,0,1,18.1,3.8,1,2
888,0,0.0,0.0,0.0,2.0,3.0,30.0,4,0,0.2,2,0.0,0.0,0,1.0,1,0,105,0,0,37.1,11.2,1,4
889,1,0.0,0.0,0.0,4.0,7.0,42.0,3,1,0.32,1,0.0,1.0,0,1.0,1,0,0,0,0,22.9,17.3,1,2
890,0,0.0,0.0,0.0,1.0,2.0,45.0,4,0,0.2,2,0.0,1.0,0,1.0,0,0,47,0,0,68.6,17.4,2,4
891,1,1.0,0.13,0.45,1.0,7.0,50.0,2,1,0.25,1,50.76,1.0,1,1.0,0,1,0,1,0,23.4,8.7,1,1
892,1,1.0,0.07,0.43,7.0,10.0,52.0,4,0,0.42,3,0.56,1.0,0,3.0,1,1,52,0,0,27.3,4.6,4,1
893,0,1.0,0.13,0.09,2.0,2.0,65.0,2,0,0.32,2,11.61,0.0,1,1.0,0,1,0,0,0,63.0,11.8,2,3
894,1,0.0,0.0,0.0,9.0,2.0,59.0,3,1,0.45,2,0.0,0.0,1,1.0,1,0,43,0,0,19.7,7.7,2,2
895,1,1.0,0.22,0.78,3.0,1.0,58.0,4,1,0.51,1,23.03,1.0,0,3.0,0,1,0,0,0,6.6,9.6,2,1
896,1,1.0,0.24,0.81,3.0,9.0,23.0,4,1,0.18,2,26.74,0.0,1,1.0,1,1,0,0,0,12.0,1.5,2,1
897,1,1.0,0.09,0.83,6.0,9.0,71.0,2,0,0.25,3,34.27,0.0,0,1.0,0,1,0,0,0,39.2,11.1,2,1
898,1,1.0,0.17,0.05,3.0,6.0,24.0,4,1,0.51,2,3.56,1.0,1,1.0,0,1,74,0,0,14.5,3.8,1,1
899,0,1.0,0.07,0.08,1.0,1.0,41.0,2,0,0.65,1,15.28,0.0,0,1.0,0,1,0,0,0,38.1,2.3,1,3
900,1,1.0,0.08,0.9,8.0,7.0,68.0,4,0,0.09,1,54.02,1.0,1,1.0,1,1,120,1,0,31.9,7.1,1,1
901,1,1.0,0.1,0.19,1.0,6.0,47.0,3,0,0.31,2,28.54,1.0,0,1.0,1,1,108,0,0,12.4,15.6,1,1
902,1,1.0,0.3,0.48,3.0,7.0,27.0,2,1,0.07,1,33.32,1.0,0,3.0,0,1,25,0,0,21.2,15.6,2,1
903,0,0.0,0.0,0.0,9.0,3.0,59.0,4,0,0.07,1,0.0,0.0,1,1.0,0,0,0,1,0,41.7,2.0,1,4
904,0,0.0,0.0,0.0,7.0,1.0,58.0,4,0,0.31,1,0.0,0.0,0,1.0,0,0,0,0,0,57.8,0.4,1,4
905,1,1.0,0.05,0.36,6.0,7.0,35.0,3,0,0.31,3,4.55,1.0,1,1.0,0,1,0,0,0,16.7,12.7,2,1
906,1,1.0,0.23,0.57,3.0,6.0,63.0,4,1,0.6,2,64.47,1.0,0,1.0,0,1,0,0,0,35.7,7.2,1,1
907,0,1.0,0.06,0.48,6.0,3.0,28.0,5,1,0.28,1,34.37,1.0,0,1.0,0,1,0,0,0,45.1,11.9,2,3
908,1,0.0,0.0,0.0,3.0,8.0,71.0,3,0,0.37,2,0.0,1.0,1,1.0,1,0,96,0,0,28.3,6.3,2,2
909,1,1.0,0.04,0.84,7.0,10.0,60.0,3,1,0.53,4,18.44,0.0,0,1.0,1,1,0,0,0,14.0,11.7,1,1
910,1,1.0,0.54,0.4,3.0,6.0,25.0,3,0,0.04,1,70.99,0.0,0,1.0,1,1,82,0,0,39.8,12.5,1,1
911,0,0.0,0.0,0.0,9.0,2.0,37.0,1,1,0.0,1,0.0,1.0,0,1.0,0,0,31,0,0,54.1,4.1,1,4
912,1,1.0,0.57,0.06,2.0,1.0,29.0,2,0,0.43,1,5.59,1.0,1,5.0,0,1,49,0,0,25.4,10.4,5,1
913,0,0.0,0.0,0.0,3.0,7.0,61.0,4,0,0.0,1,0.0,0.0,0,1.0,0,0,62,0,0,45.6,10.2,1,4
914,0,0.0,0.0,0.0,6.0,2.0,23.0,5,0,0.0,1,0.0,0.0,0,1.0,1,0,0,0,0,59.6,1.5,1,4
915,0,0.0,0.0,0.0,1.0,3.0,65.0,1,0,0.16,2,0.0,0.0,1,1.0,0,0,118,0,1,47.5,4.9,1,4
916,1,1.0,0.48,0.47,1.0,1.0,41.0,3,1,0.11,1,51.5,0.0,0,3.0,0,1,133,1,0,34.0,2.6,1,1
917,1,1.0,0.1,0.24,2.0,8.0,45.0,4,0,0.58,2,8.68,0.0,0,1.0,1,1,0,0,0,17.4,6.7,2,1
918,1,1.0,0.43,0.83,2.0,10.0,72.0,4,0,0.38,1,28.18,1.0,0,1.0,1,1,56,0,0,13.2,16.5,1,1
919,1,1.0,0.47,0.63,4.0,2.0,56.0,3,1,0.57,3,0.61,1.0,1,1.0,1,1,6,0,0,39.3,13.0,2,1
920,0,0.0,0.0,0.0,2.0,0.0,67.0,2,0,0.21,2,0.0,0.0,0,1.0,1,0,78,0,0,57.7,0.2,1,4
921,0,0.0,0.0,0.0,1.0,7.0,56.0,2,0,0.42,1,0.0,0.0,1,1.0,0,0,96,1,0,45.9,18.1,1,4
922,1,0.0,0.0,0.0,7.0,1.0,64.0,2,0,0.31,2,0.0,1.0,0,1.0,0,0,0,0,0,5.7,10.9,1,2
923,0,1.0,0.18,0.1,3.0,1.0,71.0,5,0,0.06,1,48.92,1.0,1,1.0,0,1,0,0,0,43.0,10.9,2,3
924,1,1.0,0.05,0.56,9.0,10.0,31.0,2,1,0.1,1,17.72,1.0,0,1.0,0,1,0,0,0,33.6,15.2,2,1
925,1,1.0,0.12,0.86,9.0,10.0,50.0,2,1,0.56,5,29.36,1.0,0,1.0,0,1,82,0,0,14.7,8.5,1,1
926,0,1.0,0.06,0.8,5.0,0.0,63.0,2,0,0.65,1,57.94,0.0,0,1.0,0,1,0,0,1,60.2,18.6,1,3
927,1,1.0,0.34,0.15,3.0,6.0,62.0,3,0,0.29,2,45.35,0.0,0,4.0,1,1,73,0,1,46.2,13.8,2,1
928,1,1.0,0.33,0.28,3.0,10.0,63.0,3,0,0.18,2,13.22,1.0,1,5.0,1,1,91,1,0,19.3,14.0,5,1
929,1,1.0,0.19,0.05,2.0,6.0,24.0,3,1,0.15,1,60.37,1.0,0,1.0,1,1,0,0,0,17.1,10.1,1,1
930,0,1.0,0.05,0.73,6.0,1.0,55.0,1,0,0.51,1,13.23,1.0,1,1.0,0,1,66,0,0,65.4,12.0,2,3
931,1,0.0,0.0,0.0,9.0,3.0,33.0,2,1,0.46,2,0.0,0.0,0,1.0,0,0,0,0,0,21.1,8.0,2,2
932,0,1.0,0.09,0.62,7.0,1.0,61.0,3,0,0.2,1,32.4,1.0,1,1.0,0,1,0,0,0,65.1,3.7,2,3
933,0,0.0,0.0,0.0,5.0,0.0,64.0,4,0,0.0,1,0.0,0.0,1,1.0,1,0,50,0,0,39.1,2.2,1,4
